N,P,K,Temperature,Humidity,pH,Rainfall,Label
149,96,140,23.60781635,68.01426161,6.073026942,674.5347021,Melon
109,61,115,25.81255477,44.85347575,6.242757596,431.8127447,Melon
109,88,127,28.12729355,71.03477469,7.573501068,524.9499563,Melon
132,58,117,23.52602755,72.77301766,7.135068319,405.9074801,Melon
130,51,104,23.52073893,46.06714053,6.572023247,487.4521307,Melon
128,65,117,27.1264879,24.82772837,7.076245845,402.108255,Melon
131,89,106,28.12823102,49.14042115,6.675668516,411.5134513,Melon
123,68,121,25.69861075,32.88793865,7.358882028,658.2166358,Melon
125,93,110,27.61213645,66.61028079,6.777667428,450.4169988,Melon
122,96,143,27.20483604,33.47733973,6.125974163,535.4555454,Melon
135,88,107,23.37975714,62.67291984,6.800020801,492.1950656,Melon
139,59,123,26.06691997,72.09473943,6.365189299,593.7566531,Melon
109,74,117,25.98429223,58.52145144,6.929097568,675.2076923,Melon
140,84,106,25.74750086,40.28555712,6.845110307,475.5004171,Melon
125,85,101,24.17754426,50.28043327,7.597273537,402.2388823,Melon
139,60,102,23.48146685,58.28107123,5.813863597,688.1116767,Melon
112,75,102,27.55417337,36.08913545,6.859839007,550.1965425,Melon
108,73,103,24.96138939,63.22298267,6.484021581,452.3550103,Melon
122,63,136,26.29932704,73.68524798,7.29287081,554.5415984,Melon
120,84,120,29.20613898,56.41478403,5.911915366,660.5599397,Melon
147,90,108,22.17817924,76.44152699,6.826135565,430.6282482,Melon
126,54,101,22.6675725,56.01843017,7.118025744,569.4170001,Melon
109,96,143,29.30429852,77.23111575,6.206520305,528.2491397,Melon
150,53,106,28.20051586,62.13867641,7.552489449,401.0025846,Melon
145,81,109,24.65847451,32.08886437,6.870869332,439.946794,Melon
109,92,137,24.55297156,27.42807322,6.257470472,625.2020057,Melon
140,53,121,25.71444169,43.13545883,5.941978452,432.8499849,Melon
120,88,133,26.86422993,35.15031012,5.967149701,562.4795963,Melon
101,72,145,22.92272979,57.13085268,7.592492226,665.640728,Melon
144,60,107,24.44490123,55.15333725,6.763481194,614.6130075,Melon
104,75,112,22.56276962,51.10790972,6.370951846,616.213333,Melon
141,50,117,29.50936045,75.46387105,6.969679393,438.6780227,Melon
126,55,107,22.12695215,71.33176737,6.759612753,629.6815189,Melon
100,68,120,28.29018366,60.15349203,6.246682707,662.2372614,Melon
120,56,132,25.48883308,42.26168645,6.554144202,634.4040136,Melon
142,64,123,22.82361132,27.78634373,6.489778423,446.4851403,Melon
115,87,141,27.34167752,58.75916094,6.057076332,479.4897329,Melon
125,85,106,28.34915105,37.68146222,6.654206669,566.6118921,Melon
110,78,110,23.52311279,58.67584441,6.12523866,409.8896759,Melon
115,80,125,28.91687192,78.38154895,5.987787895,480.3103154,Melon
136,94,144,26.29711259,65.86990928,7.126666444,427.6009346,Melon
125,57,112,26.41894664,65.27109964,7.460988622,501.1974495,Melon
114,53,128,25.86734149,73.43978603,6.901218923,449.5163587,Melon
103,98,125,28.53295352,64.78107596,6.812440499,656.8559566,Melon
149,63,110,28.64231202,32.58562183,6.155538306,697.8982113,Melon
105,91,147,23.14456679,33.35795634,5.808360908,427.5806992,Melon
121,89,128,24.26914523,66.06359441,6.862305375,679.4843933,Melon
149,80,129,24.97687559,73.76781599,5.88802924,540.5048346,Melon
136,71,146,22.92598688,79.40716363,7.198856647,689.9442916,Melon
148,85,100,23.36461927,59.34567264,7.250673046,480.9930804,Melon
120,83,110,27.56510822,52.64407981,6.031807807,698.9918648,Melon
109,67,116,26.82917142,58.97394763,7.049296047,625.2933004,Melon
139,78,111,25.84708452,36.62181969,6.793954746,581.3540265,Melon
112,97,127,29.92151003,57.71248698,6.591326149,637.0278715,Melon
132,85,127,25.49959933,74.50386196,6.246036819,603.1088769,Melon
107,86,109,27.71478785,76.31452712,7.223777111,468.4797412,Melon
126,63,120,24.18031123,48.71851242,6.308465582,464.4930412,Melon
116,85,126,24.50361272,61.10206324,7.378363697,690.4068468,Melon
112,80,143,27.25310032,49.12184368,6.217890428,401.7080532,Melon
117,54,144,22.83405829,29.85098609,6.820723311,582.0135065,Melon
113,68,118,24.83129415,56.39095449,7.509644005,631.4283948,Melon
123,59,109,23.49421459,76.83735361,6.078629565,631.1014351,Melon
118,86,102,23.23223011,70.9760456,6.788340018,623.2769158,Melon
106,77,125,28.63559361,65.16819251,7.354761765,416.7907966,Melon
119,73,124,22.42847613,44.71161605,7.206592616,588.9623367,Melon
106,67,136,24.72024111,34.66117387,7.052260064,607.9426148,Melon
142,65,126,21.81496521,37.50162061,5.816593137,2149.552179,Nangka
126,86,118,21.80975766,38.80689899,5.78397689,1185.387435,Nangka
145,94,121,23.61075742,35.81909225,6.033285582,1611.114857,Nangka
142,100,129,18.07058252,39.13644345,5.842070961,1770.853736,Nangka
113,81,135,24.25020842,39.77456748,5.945392087,1862.988719,Nangka
100,88,140,24.73122399,37.14943524,5.587006014,2083.906513,Nangka
130,70,116,23.0958286,32.7958083,5.803027282,2227.682145,Nangka
114,79,117,20.7186992,41.44802384,5.712455652,1640.923011,Nangka
126,64,138,18.03387188,34.23460881,5.711099078,1761.903364,Nangka
128,60,104,23.4657048,34.12451438,5.939472785,1668.966026,Nangka
146,91,118,24.01997471,40.23063842,5.913507012,1532.829054,Nangka
111,73,111,21.97738733,39.42835069,6.069138566,1748.300783,Nangka
123,88,145,21.49309711,39.41794256,6.318073852,2389.651427,Nangka
125,51,106,18.36313825,38.64654846,5.72897081,1486.267589,Nangka
147,55,139,22.18165838,32.19083398,6.132361759,1644.769163,Nangka
136,50,146,19.52565111,34.84223471,6.159438694,1846.758008,Nangka
145,83,111,20.21042431,31.79987271,5.777473719,1361.934685,Nangka
120,97,100,18.42495022,38.86412467,6.378755822,2269.676067,Nangka
113,95,148,23.1521426,31.02584098,6.127359878,1087.459469,Nangka
134,57,123,22.78391778,39.37887119,5.795611714,1467.404234,Nangka
127,67,113,24.70773811,34.43445099,6.309445684,1667.025834,Nangka
145,61,119,19.51260948,38.71524635,6.098167063,2293.764883,Nangka
127,79,140,24.64820119,36.19527111,6.204423859,1828.171596,Nangka
148,95,101,23.89595789,40.61105742,6.079834227,1333.145809,Nangka
136,81,142,22.54581866,33.02368191,6.135647277,1212.551717,Nangka
128,90,100,18.95413898,38.01879128,5.676963364,1024.120638,Nangka
102,57,107,20.42289271,40.64109731,6.191429374,1078.349511,Nangka
128,79,139,21.27100614,33.02784364,5.565679706,1414.254761,Nangka
133,93,145,18.52059634,38.32768537,5.896816236,2063.579028,Nangka
110,91,104,22.82358151,32.68316552,6.315243979,2324.331663,Nangka
121,81,117,18.94283263,36.36132051,6.372764034,1866.573246,Nangka
143,53,147,23.77128784,32.99378245,6.15245813,1048.079548,Nangka
126,61,118,18.26113521,36.51605334,5.629742709,1470.989306,Nangka
112,64,128,19.14275899,39.41860924,5.506265463,1025.569983,Nangka
121,73,115,20.30498679,31.18154026,6.14216566,2008.958121,Nangka
121,77,134,19.04421117,33.20584828,6.226859669,1515.573728,Nangka
112,84,146,22.09531633,39.63258262,6.060196662,1776.978983,Nangka
123,81,128,20.55690029,40.72224241,5.547212729,2243.999044,Nangka
128,54,124,20.16557036,41.17582745,5.657056747,1735.431848,Nangka
107,76,134,19.68155076,41.06374499,5.574910352,2162.277744,Nangka
108,55,149,19.79055174,35.79569157,6.340522514,1798.889547,Nangka
143,97,147,24.94644962,36.966342,6.130413078,1721.657884,Nangka
132,97,118,21.43646933,39.29198447,5.724193411,1106.656857,Nangka
134,67,145,22.23744177,31.45225012,6.047305842,1444.950366,Nangka
144,91,102,24.09627611,38.79569519,5.53876447,1725.218942,Nangka
121,56,146,22.63162253,38.21942407,6.468487508,2207.663127,Nangka
143,56,103,19.84525726,31.00023548,6.091629859,1891.293247,Nangka
137,68,128,19.36381071,36.34276981,6.427560554,1492.210143,Nangka
119,76,129,22.77320553,40.04843218,6.454118208,2308.720449,Nangka
141,78,132,23.39713097,39.85604933,5.806485849,1763.608647,Nangka
105,70,110,21.05310989,36.76341633,5.789236264,1561.090846,Nangka
140,91,150,23.74968366,39.21371704,5.653980039,1793.731476,Nangka
111,59,105,19.45062725,36.40975091,5.993311771,1820.544102,Nangka
123,93,139,20.95308436,33.4316525,5.893631905,1899.923062,Nangka
114,55,150,23.88142862,32.91344843,6.373937851,1395.973305,Nangka
108,96,121,22.06274006,37.44430894,6.240733021,1346.82868,Nangka
145,76,141,21.76086278,32.40831703,5.680111412,1904.190826,Nangka
140,75,109,24.78160245,31.8606396,6.46226284,2241.129763,Nangka
109,96,112,24.48606538,38.8255124,6.073826664,2210.820877,Nangka
137,59,103,19.61984912,34.71577406,6.239717121,1587.316863,Nangka
125,83,124,20.05863246,31.28688052,6.108117274,1962.683601,Nangka
124,65,133,18.86356145,37.10886895,5.932681813,1392.102286,Nangka
100,90,109,20.36825201,36.61613772,5.653134304,1205.226378,Nangka
100,95,120,18.56351399,36.41885985,5.777846547,1287.484217,Nangka
140,52,124,20.16393301,32.60090512,5.84778244,1167.222118,Nangka
144,91,102,21.26762644,40.11022945,5.770293699,1248.032513,Nangka
140,93,109,22.8318913,32.72767431,6.001445091,1502.286088,Nangka
128,75,101,19.62561332,32.75625134,6.360618582,2261.40948,Nangka
115,67,129,23.71501078,39.41235677,5.879187231,1563.210171,Nangka
128,94,127,21.32836877,35.10678311,6.452646741,1515.606363,Nangka
143,75,143,21.00726988,34.10107957,5.77213847,1397.284293,Nangka
111,89,121,20.52454362,33.863213,5.697834812,1449.24034,Nangka
146,81,104,20.78885963,37.09720706,6.028197432,2045.17298,Nangka
138,85,125,20.93212148,34.62705805,5.738284203,1107.743007,Nangka
147,78,144,20.52921059,33.13303682,5.616177614,1677.111111,Nangka
101,89,105,20.93812146,34.67864877,6.073161514,1511.51124,Nangka
145,85,136,18.65693727,34.6825972,6.02037504,1102.379132,Nangka
133,54,119,19.22262719,31.61780947,5.798698638,2106.348147,Nangka
137,78,148,23.87255816,38.54283453,5.555219939,2400.049806,Nangka
107,81,145,22.6920654,36.93963623,5.901631411,1228.201163,Nangka
111,66,145,18.46771614,40.46231082,6.190310747,1683.142834,Nangka
126,99,116,22.02437401,39.79289493,6.363542207,2469.299283,Nangka
136,66,112,19.71113453,38.19546124,5.714338718,1912.421249,Nangka
145,51,123,24.24896668,39.44914022,5.853917804,2404.441935,Nangka
106,88,124,19.02248983,36.07930667,6.203602016,1481.699542,Nangka
133,72,137,22.16495857,33.1721675,6.144116281,1136.478687,Nangka
123,78,138,21.77844193,39.07414926,5.685465373,1043.401103,Nangka
146,71,102,20.91923943,32.41181626,5.536421298,2409.368126,Nangka
123,58,129,22.02696716,40.56589944,5.864168619,1284.908764,Nangka
139,75,108,24.41873183,36.20583702,5.674216646,1494.120655,Nangka
122,54,131,18.60086848,32.82441312,6.280357005,1368.825694,Nangka
149,66,131,21.41737526,38.78503265,6.07130648,2009.11081,Nangka
117,60,121,22.17299545,32.2601571,6.124012319,2029.775941,Nangka
110,88,127,22.84551058,39.6207333,5.967471398,1378.968511,Nangka
144,80,125,18.66030207,40.83952643,5.742208289,1788.227962,Nangka
140,75,143,24.43716116,37.18222505,5.628655234,1190.57912,Nangka
134,57,146,20.83307563,34.14613769,6.21458927,2267.020292,Nangka
136,97,148,22.22898137,32.60468604,5.964145373,1319.159721,Nangka
147,50,117,19.27557483,35.91826077,6.19433048,1551.215752,Nangka
122,78,117,20.44518044,40.44946092,6.456726338,2049.470049,Nangka
67,38,97,27.68707196,22.40223787,6.005208261,2804.126226,Lada
65,49,67,28.3365197,36.88255578,6.940766563,2686.886546,Lada
51,34,62,25.21188741,18.55209165,5.892172209,3781.385286,Lada
82,46,96,28.31951769,23.87970214,6.13669943,3803.884768,Lada
99,28,91,29.00237627,44.23634027,6.715275885,3109.740996,Lada
93,46,86,25.51700753,4.232185395,6.759708398,4386.507416,Lada
52,46,66,27.97556848,9.983298863,5.247151905,4314.5756,Lada
78,36,59,27.81492973,20.98747543,5.013963679,3504.017179,Lada
99,31,77,27.50529949,59.46519163,5.9836109,4265.375063,Lada
85,28,61,25.8437008,5.897331891,5.486099329,2386.573203,Lada
70,31,76,29.61591038,67.83511117,6.879101902,2703.195585,Lada
99,29,63,27.53466265,22.27523193,5.526468438,2290.187018,Lada
62,33,83,27.58431923,34.80867623,5.543766132,2337.173351,Lada
88,50,64,27.48144678,67.62094694,5.19901148,2793.939393,Lada
86,29,86,28.44400786,5.310000391,6.224151029,2724.55957,Lada
75,39,82,26.19881255,18.55599424,5.262611389,2127.045072,Lada
98,29,64,29.30792453,59.32368886,5.549148285,3143.006191,Lada
93,42,66,26.48555721,41.68572668,6.529163037,2183.262039,Lada
94,27,93,28.82230262,48.00603789,5.046744354,3913.3554,Lada
88,39,54,29.90279815,70.55032769,5.181929846,3962.268787,Lada
76,35,92,26.61025026,61.83138692,5.906684748,2567.121982,Lada
51,38,54,25.8196174,41.18360295,5.868656073,2379.162644,Lada
80,40,74,25.41075852,35.57723485,5.669952709,3996.053445,Lada
88,37,79,27.85670922,71.15875316,5.884135697,3720.219738,Lada
83,32,56,29.2083911,8.211926375,5.830247427,2284.809548,Lada
85,37,72,28.07290911,64.10646639,5.302833021,3605.910308,Lada
81,48,94,27.00064597,64.70211304,6.34631605,4031.333365,Lada
81,45,92,26.70424663,65.34903165,6.454115202,4264.924479,Lada
86,29,83,28.03522938,10.94700472,6.629625283,3126.344819,Lada
65,45,51,29.02816322,16.84314909,6.730554857,3365.439538,Lada
70,39,59,25.82950605,30.06417208,6.339983474,3866.384975,Lada
93,40,88,28.19961113,43.18570574,5.296994413,2683.770482,Lada
61,33,71,25.63110908,58.1419138,5.032217634,2708.041701,Lada
94,33,64,25.2610324,39.73275175,5.800650117,2618.590919,Lada
56,40,67,25.2697611,39.18555426,6.774349527,2670.391834,Lada
76,28,83,27.69502869,35.76914276,5.667501185,3082.14939,Lada
54,42,77,29.03194912,63.23173767,6.191311049,4385.983757,Lada
73,25,59,27.77159838,17.68120301,6.96297154,4242.968717,Lada
61,27,53,26.42892594,56.51539088,5.209961725,3003.704264,Lada
51,49,70,27.18490833,60.06430653,6.052081468,3502.772694,Lada
73,28,85,29.58313194,43.64709152,6.796873878,3780.944338,Lada
60,27,87,27.08496356,0.56960714,5.105495177,3703.527097,Lada
59,27,57,28.94175286,51.41246339,6.54492252,2550.466011,Lada
57,35,81,25.65220462,15.35456023,6.10957592,2404.535292,Lada
62,45,82,25.55779346,34.59778005,6.786776135,2754.701374,Lada
84,46,85,25.08501405,15.12791978,6.990632909,2273.105279,Lada
76,45,64,27.88196481,14.1090118,5.310114128,3418.772252,Lada
66,36,77,27.04872285,73.34432968,6.636070346,3676.75278,Lada
76,36,69,26.80130919,73.69954615,5.094030652,4084.338055,Lada
85,41,67,29.88030809,45.92690098,6.7416915,4122.250674,Lada
86,26,68,28.91584427,44.64655692,6.458424745,3397.17136,Lada
80,36,84,27.60569289,39.17047429,6.430520154,2907.534434,Lada
58,33,62,25.04484471,50.09799146,5.326828191,2157.756396,Lada
57,44,68,27.95490059,49.90183923,5.734165517,3510.400754,Lada
81,49,88,25.01456991,51.34570447,5.245918785,4101.555724,Lada
53,36,84,26.83407046,31.3277993,6.293143067,2244.790451,Lada
78,28,51,28.22152479,53.71811351,6.998012551,3777.298718,Lada
63,27,94,26.35183328,50.76681801,6.828998007,2399.847421,Lada
59,43,53,25.98456439,38.64911387,6.000304444,3311.917416,Lada
70,45,67,26.32643256,13.47981342,6.872844278,2489.562947,Lada
60,30,56,26.78080034,26.53481232,6.863626381,2707.574157,Lada
68,33,84,28.22381503,23.28634422,6.98575975,2126.104225,Lada
59,41,78,27.13159776,51.45322855,6.436915064,3150.095585,Lada
94,46,75,26.34221095,48.85751271,5.553580422,3949.678875,Lada
66,34,73,26.58174443,32.28966449,5.310788893,3999.021602,Lada
51,35,57,28.97617853,34.45437055,5.340693079,3522.27288,Lada
55,44,65,29.1065123,46.90543907,6.196245769,4432.100688,Lada
94,44,99,29.00099818,6.745805576,5.173101399,2756.286877,Lada
73,49,90,25.16777863,54.9537134,5.664713225,2026.840427,Lada
61,38,99,27.66507662,17.65856393,6.439054987,2543.313602,Lada
97,39,96,26.7443275,47.1994626,5.660525946,3113.62144,Lada
70,40,73,29.60963914,30.84652061,6.959843026,3844.938214,Lada
76,43,61,27.14685108,54.66605827,6.682435969,3756.730171,Lada
94,43,57,28.49262826,65.29495088,5.742614026,2933.230807,Lada
51,34,97,25.85739545,1.576666375,5.157546528,3772.786527,Lada
56,32,68,25.35489013,57.55856005,5.047424088,2325.187166,Lada
99,29,58,25.0777193,68.4069549,6.699674966,2537.035819,Lada
88,37,87,26.69978631,32.18696645,5.839650745,2779.911809,Lada
89,48,78,25.36022281,14.85383254,5.936186318,2456.046892,Lada
51,29,73,27.14502909,57.71543878,6.839066827,3199.294115,Lada
99,29,84,26.93017817,71.14117579,5.224993619,2816.945619,Lada
66,37,81,26.66387944,3.594951965,6.403820556,4036.050604,Lada
72,41,80,29.65214289,46.36029575,5.638695783,3776.247581,Lada
55,46,87,27.32580465,38.02714902,6.915044904,2583.579388,Lada
84,42,81,26.33228103,33.41083966,6.691825588,2978.486024,Lada
84,27,93,25.28369274,55.02859651,6.201793541,4273.559712,Lada
57,31,62,25.19506348,9.962805523,6.201883014,2645.999789,Lada
79,45,95,28.30038009,71.20920945,6.432878209,3724.147022,Lada
84,27,80,25.84732552,36.32630537,6.920917038,4112.318452,Lada
96,46,83,26.8486179,21.37142461,6.392391376,3439.776126,Lada
66,28,93,29.0913345,12.38040496,6.218790126,3992.233514,Lada
89,31,55,25.64699035,41.50864968,5.31521915,3172.016793,Lada
67,31,51,25.65389555,0.530169933,5.4459493,4452.586776,Lada
87,34,52,27.91235386,5.821227615,6.291934298,2939.076885,Lada
83,39,71,27.31608612,14.05113862,5.624863769,2732.34625,Lada
59,36,90,26.55352555,7.349184223,6.669904765,2319.160687,Lada
97,39,85,27.33520966,2.210070011,6.60448168,3549.893012,Lada
74,40,59,29.77566152,59.11316171,6.281922932,2705.498656,Lada
87,49,91,26.47855368,28.85338195,6.122712253,2023.999948,Lada
80,45,55,26.01000486,32.35150822,5.75738457,4107.032177,Lada
